sid,search,"splunk_server","_time","is_realtime","event_count","exec_time","result_count","scan_count",status,"total_run_time","savedsearch_name","api_et","api_lt","search_et","search_lt","__mv_sid","__mv_search","__mv_splunk_server","__mv__time","__mv_is_realtime","__mv_event_count","__mv_exec_time","__mv_result_count","__mv_scan_count","__mv_status","__mv_total_run_time","__mv_savedsearch_name","__mv_api_et","__mv_api_lt","__mv_search_et","__mv_search_lt"
"admin__admin__SplunkAppForWebAnalytics__search1_1475195667.220","|tstats summariesonly=t prestats=t dc(Web.http_session) FROM datamodel=Web WHERE Web.site=""*"" ""Web.eventtype""=pageview GROUPBY Web.http_session,Web.http_session_channel _time span=1d | timechart span=1d dc(Web.http_session) by Web.http_session_channel  | rename Web.http_session_channel  AS ""OS "" | fields - VALUE",testingserver,"1475195667.277140",0,0,1475195667,0,0,canceled,"0.119000",search1,"1472569200.000000000","1475195667.000000000","1472569200.000000000","1475195667.000000000",,,,,,,,,,,,,,,,
"admin__admin__SplunkAppForWebAnalytics__search2_1475195667.221","| `analytics(http_session_channel,*)` | join type=outer http_session_channel  [| `analytics_goal(http_session_channel,1,*)`]  | join type=outer http_session_channel  [| `analytics_goal(http_session_channel,2,*)`]  | join type=outer http_session_channel  [| `analytics_goal(http_session_channel,3,*)`] | rename http_session_channel as ""OS""           | sort -Sessions | fillnull ""Completed (Goal 1)"" ""Completed (Goal 2)"" ""Completed (Goal 3)"" | fillnull value=""0.00%"" ""Conversion Rate (Goal 1)"" ""Conversion Rate (Goal 2)"" ""Conversion Rate (Goal 3)"" | where NOT like('OS',"""")",testingserver,"1475195667.280895",0,0,1475195667,0,0,canceled,"0.653000",search2,"1472569200.000000000","1475195667.000000000","1472569200.000000000","1475195667.000000000",,,,,,,,,,,,,,,,
"admin__admin__SplunkAppForWebAnalytics__search1_1475195667.222","|tstats summariesonly=t prestats=t dc(Web.http_session) FROM datamodel=Web WHERE Web.site=""*"" ""Web.eventtype""=pageview GROUPBY Web.http_session,Web.ua_os_family _time span=1d | timechart span=1d dc(Web.http_session) by Web.ua_os_family  | rename Web.ua_os_family  AS ""OS "" | fields - VALUE",testingserver,"1475195667.284743",0,0,1475195667,0,0,completed,"0.379000",search1,"1472569200.000000000","1475195667.000000000","1472569200.000000000","1475195667.000000000",,,,,,,,,,,,,,,,
"admin__admin__SplunkAppForWebAnalytics__search2_1475195667.223","| `analytics(ua_os_family,*)` | join type=outer ua_os_family  [| `analytics_goal(ua_os_family,1,*)`]  | join type=outer ua_os_family  [| `analytics_goal(ua_os_family,2,*)`]  | join type=outer ua_os_family  [| `analytics_goal(ua_os_family,3,*)`] | rename ua_os_family as ""OS""           | sort -Sessions | fillnull ""Completed (Goal 1)"" ""Completed (Goal 2)"" ""Completed (Goal 3)"" | fillnull value=""0.00%"" ""Conversion Rate (Goal 1)"" ""Conversion Rate (Goal 2)"" ""Conversion Rate (Goal 3)"" | where NOT like('OS',"""")",testingserver,"1475195667.293672",0,0,1475195667,0,0,completed,"0.800000",search2,"1472569200.000000000","1475195667.000000000","1472569200.000000000","1475195667.000000000",,,,,,,,,,,,,,,,
"admin__admin__SplunkAppForWebAnalytics__search7_1475195673.224","|inputlookup WA_settings.csv | search key=site | fields value source | dedup value",testingserver,"1475195673.512723",0,0,1475195673,1,0,completed,"0.019000",search7,,,,,,,,,,,,,,,,,,,,
"rt_admin__admin__SplunkAppForWebAnalytics__search1_rt_1475195674.225","search eventtype=pageview site=""*""| stats dc(user)",testingserver,"1475195674.355051",1,0,1475195674,0,0,canceled,"28.346000",search1,,,,,,,,,,,,,,,,,,,,
"rt_admin__admin__SplunkAppForWebAnalytics__search2_rt_1475195674.226","search eventtype=pageview site=""*""| stats dc(eval(match(eventtype,""ua-mobile*""))) AS Mobile, dc(eval(!match(eventtype,""ua-mobile*""))) AS Desktop by user | stats sum(Mobile) AS Mobile, sum(Desktop) AS Desktop | transpose |  rename ""row 1"" as count",testingserver,"1475195674.357610",1,0,1475195674,0,0,canceled,"28.263000",search2,,,,,,,,,,,,,,,,,,,,
"rt_admin__admin__SplunkAppForWebAnalytics__search5_rt_1475195674.227","search eventtype=pageview site=""*"" user=*  | stats list(http_request) AS http_request by user | top http_request countfield=""Users""| rename http_request AS Page | fields - percent",testingserver,"1475195674.373326",1,0,1475195674,0,0,canceled,"28.152000",search5,,,,,,,,,,,,,,,,,,,,
"rt_admin__admin__SplunkAppForWebAnalytics__search3_rt_1475195674.229","search eventtype=pageview site=""*""| timechart span=1m count AS Pageviews",testingserver,"1475195674.404781",1,0,1475195674,0,0,canceled,"28.167000",search3,,,,,,,,,,,,,,,,,,,,
"admin__admin__SplunkAppForWebAnalytics__search1_1475195738.231","search tag=web | head 5 | stats count AS Events | eval Check=Events",testingserver,"1475195738.726364",0,5,1475195738,1,55,completed,"0.319000",search1,"1420038000.000000000","1475195738.000000000","1420038000.000000000","1475195738.000000000",,,,,,,,,,,,,,,,
"admin__admin__SplunkAppForWebAnalytics__search2_1475195738.232","| tstats prestats=t count where index=* by host,source,sourcetype  | search [rest /services/properties/eventtypes/web-traffic/search splunk_server=local | eval search=value] | stats count AS events by host, source  |  lookup WA_settings source AS source host AS host OUTPUTNEW value AS site | eval Check=site | fields host source Check",testingserver,"1475195738.740605",0,25043,1475195738,1,25043,completed,"0.256000",search2,,"1475195738.000000000",,"1475195738.000000000",,,,,,,,,,,,,,,,
"admin__admin__SplunkAppForWebAnalytics__search3_1475195739.233","| inputlookup WA_sessions | stats dc(http_session) AS Sessions | appendcols [| inputlookup WA_pages | stats dc(http_request) AS Pages] | transpose | rename column AS Lookup ""row 1"" as Count | eval Check=Count",testingserver,"1475195739.778240",0,0,1475195740,2,0,completed,"0.095000",search3,,,,,,,,,,,,,,,,,,,,
"admin__admin__SplunkAppForWebAnalytics__search4_1475195739.234","| rest /servicesNS/-/-/data/models splunk_server=local | rename ""acceleration.earliest_time"" as Acceleration_Retention ""eai:acl.app"" as App ""acceleration.cron_schedule"" as Cron ""acceleration"" as Acceleration title AS Data_Model | table Data_Model App Acceleration Cron Acceleration_Retention updated  | eval Cron=if(isnull(Cron),"""",Cron) | join App type=outer [| rest /servicesNS/nobody/SplunkAppForWebAnalytics/admin/summarization/tstats:DM_SplunkAppForWebAnalytics_Web splunk_server=local | fields eai:acl.app summary*  | rename summary.access_count AS ""Access_Count""  summary.access_time AS ""Last_Access"" summary.buckets AS ""Buckets"" summary.complete AS ""Status"" summary.size AS ""Size_on_Disk_(Mb)"" summary.last_error AS ""Last_Error"" summary.time_range AS ""Summary_Range"" summary.mod_time AS ""Updated"" summary.earliest_time AS ""Min_Time"" summary.latest_time AS ""Max_Time"" summary.is_inprogress AS ""Summary_in_Progress"" eai:acl.app AS App | eval Status=round(Status*100,2).""%"" ] | table Data_Model App Acceleration Acceleration_Retention Cron Summary_in_Progress Status Size_on_Disk_(Mb) Last_Error Min_Time Max_Time Now_Time Lag_Seconds Lag_Minutes Lag_Hours | where like(Data_Model,""Web"") | eval Status=if(isnull(Status),""0.00%"",Status) | fields Acceleration Status | transpose | rename column AS Web ""row 1"" as Value | eval Check=Value | append [| tstats summariesonly=t  count AS Events FROM datamodel=Web | transpose | rename column AS Web ""row 1"" AS Value | eval Check=Value]",testingserver,"1475195739.784756",0,0,1475195740,3,0,canceled,"0.299000",search4,,,,,,,,,,,,,,,,,,,,
"admin__admin__SplunkAppForWebAnalytics__RMD516e4c269ecc047aa_1475195739.235","| outputlookup WA_settings.csv createinapp=t append=t",testingserver,"1475195739.815166",0,0,1475195740,0,0,completed,"0.029000","createlookup_settings",,,,,,,,,,,,,,,,,,,,
"admin__admin__SplunkAppForWebAnalytics__RMD594eb352e8b5d09df_1475195739.236","| outputlookup WA_goals.csv createinapp=t append=t",testingserver,"1475195739.819661",0,0,1475195739,0,0,completed,"0.013000","createlookup_goals",,,,,,,,,,,,,,,,,,,,
"admin__admin__SplunkAppForWebAnalytics__search4_1475195761.237","| rest /servicesNS/-/-/data/models splunk_server=local | rename ""acceleration.earliest_time"" as Acceleration_Retention ""eai:acl.app"" as App ""acceleration.cron_schedule"" as Cron ""acceleration"" as Acceleration title AS Data_Model | table Data_Model App Acceleration Cron Acceleration_Retention updated  | eval Cron=if(isnull(Cron),"""",Cron) | join App type=outer [| rest /servicesNS/nobody/SplunkAppForWebAnalytics/admin/summarization/tstats:DM_SplunkAppForWebAnalytics_Web splunk_server=local | fields eai:acl.app summary*  | rename summary.access_count AS ""Access_Count""  summary.access_time AS ""Last_Access"" summary.buckets AS ""Buckets"" summary.complete AS ""Status"" summary.size AS ""Size_on_Disk_(Mb)"" summary.last_error AS ""Last_Error"" summary.time_range AS ""Summary_Range"" summary.mod_time AS ""Updated"" summary.earliest_time AS ""Min_Time"" summary.latest_time AS ""Max_Time"" summary.is_inprogress AS ""Summary_in_Progress"" eai:acl.app AS App | eval Status=round(Status*100,2).""%"" ] | table Data_Model App Acceleration Acceleration_Retention Cron Summary_in_Progress Status Size_on_Disk_(Mb) Last_Error Min_Time Max_Time Now_Time Lag_Seconds Lag_Minutes Lag_Hours | where like(Data_Model,""Web"") | eval Status=if(isnull(Status),""0.00%"",Status) | fields Acceleration Status | transpose | rename column AS Web ""row 1"" as Value | eval Check=Value | append [| tstats summariesonly=t  count AS Events FROM datamodel=Web | transpose | rename column AS Web ""row 1"" AS Value | eval Check=Value]",testingserver,"1475195761.320221",0,0,1475195761,3,0,completed,"0.234000",search4,,,,,,,,,,,,,,,,,,,,
"admin__admin__SplunkAppForWebAnalytics__search4_1475195822.238","| rest /servicesNS/-/-/data/models splunk_server=local | rename ""acceleration.earliest_time"" as Acceleration_Retention ""eai:acl.app"" as App ""acceleration.cron_schedule"" as Cron ""acceleration"" as Acceleration title AS Data_Model | table Data_Model App Acceleration Cron Acceleration_Retention updated  | eval Cron=if(isnull(Cron),"""",Cron) | join App type=outer [| rest /servicesNS/nobody/SplunkAppForWebAnalytics/admin/summarization/tstats:DM_SplunkAppForWebAnalytics_Web splunk_server=local | fields eai:acl.app summary*  | rename summary.access_count AS ""Access_Count""  summary.access_time AS ""Last_Access"" summary.buckets AS ""Buckets"" summary.complete AS ""Status"" summary.size AS ""Size_on_Disk_(Mb)"" summary.last_error AS ""Last_Error"" summary.time_range AS ""Summary_Range"" summary.mod_time AS ""Updated"" summary.earliest_time AS ""Min_Time"" summary.latest_time AS ""Max_Time"" summary.is_inprogress AS ""Summary_in_Progress"" eai:acl.app AS App | eval Status=round(Status*100,2).""%"" ] | table Data_Model App Acceleration Acceleration_Retention Cron Summary_in_Progress Status Size_on_Disk_(Mb) Last_Error Min_Time Max_Time Now_Time Lag_Seconds Lag_Minutes Lag_Hours | where like(Data_Model,""Web"") | eval Status=if(isnull(Status),""0.00%"",Status) | fields Acceleration Status | transpose | rename column AS Web ""row 1"" as Value | eval Check=Value | append [| tstats summariesonly=t  count AS Events FROM datamodel=Web | transpose | rename column AS Web ""row 1"" AS Value | eval Check=Value]",testingserver,"1475195822.046577",0,0,1475195822,3,0,completed,"0.235000",search4,,,,,,,,,,,,,,,,,,,,
"1475195828.239","| rest /servicesNS/-/-/data/models splunk_server=local | rename ""acceleration.earliest_time"" as Acceleration_Retention ""eai:acl.app"" as App ""acceleration.cron_schedule"" as Cron ""acceleration"" as Acceleration title AS Data_Model | table Data_Model App Acceleration Cron Acceleration_Retention updated  | eval Cron=if(isnull(Cron),"""",Cron) | join App type=outer [| rest /servicesNS/nobody/SplunkAppForWebAnalytics/admin/summarization/tstats:DM_SplunkAppForWebAnalytics_Web splunk_server=local | fields eai:acl.app summary*  | rename summary.access_count AS ""Access_Count""  summary.access_time AS ""Last_Access"" summary.buckets AS ""Buckets"" summary.complete AS ""Status"" summary.size AS ""Size_on_Disk_(Mb)"" summary.last_error AS ""Last_Error"" summary.time_range AS ""Summary_Range"" summary.mod_time AS ""Updated"" summary.earliest_time AS ""Min_Time"" summary.latest_time AS ""Max_Time"" summary.is_inprogress AS ""Summary_in_Progress"" eai:acl.app AS App | eval Status=round(Status*100,2).""%"" ] | table Data_Model App Acceleration Acceleration_Retention Cron Summary_in_Progress Status Size_on_Disk_(Mb) Last_Error Min_Time Max_Time Now_Time Lag_Seconds Lag_Minutes Lag_Hours | where like(Data_Model,""Web"") | eval Status=if(isnull(Status),""0.00%"",Status) | fields Acceleration Status ",testingserver,"1475195828.232121",0,0,1475195828,1,0,completed,"0.066000",,,,,,,,,,,,,,,,,,,,,
"1475195836.240","| rest /servicesNS/-/-/data/models splunk_server=local | rename ""acceleration.earliest_time"" as Acceleration_Retention ""eai:acl.app"" as App ""acceleration.cron_schedule"" as Cron ""acceleration"" as Acceleration title AS Data_Model | table Data_Model App Acceleration Cron Acceleration_Retention updated  | eval Cron=if(isnull(Cron),"""",Cron) | join App type=outer [| rest /servicesNS/nobody/SplunkAppForWebAnalytics/admin/summarization/tstats:DM_SplunkAppForWebAnalytics_Web splunk_server=local | fields eai:acl.app summary*  | rename summary.access_count AS ""Access_Count""  summary.access_time AS ""Last_Access"" summary.buckets AS ""Buckets"" summary.complete AS ""Status"" summary.size AS ""Size_on_Disk_(Mb)"" summary.last_error AS ""Last_Error"" summary.time_range AS ""Summary_Range"" summary.mod_time AS ""Updated"" summary.earliest_time AS ""Min_Time"" summary.latest_time AS ""Max_Time"" summary.is_inprogress AS ""Summary_in_Progress"" eai:acl.app AS App | eval Status=round(Status*100,2).""%"" ] | table Data_Model App Acceleration Acceleration_Retention Cron Summary_in_Progress Status Size_on_Disk_(Mb) Last_Error Min_Time Max_Time Now_Time Lag_Seconds Lag_Minutes Lag_Hours | where like(Data_Model,""Web"") | eval Status=if(isnull(Status),""0.00%"",Status) | fields Acceleration Status",testingserver,"1475195836.758640",0,0,1475195836,1,0,completed,"0.086000",,,,,,,,,,,,,,,,,,,,,
"1475195844.241","| rest /servicesNS/-/-/data/models splunk_server=local | rename ""acceleration.earliest_time"" as Acceleration_Retention ""eai:acl.app"" as App ""acceleration.cron_schedule"" as Cron ""acceleration"" as Acceleration title AS Data_Model | table Data_Model App Acceleration Cron Acceleration_Retention updated  | eval Cron=if(isnull(Cron),"""",Cron) | join App type=outer [| rest /servicesNS/nobody/SplunkAppForWebAnalytics/admin/summarization/tstats:DM_SplunkAppForWebAnalytics_Web splunk_server=local | fields eai:acl.app summary*  | rename summary.access_count AS ""Access_Count""  summary.access_time AS ""Last_Access"" summary.buckets AS ""Buckets"" summary.complete AS ""Status"" summary.size AS ""Size_on_Disk_(Mb)"" summary.last_error AS ""Last_Error"" summary.time_range AS ""Summary_Range"" summary.mod_time AS ""Updated"" summary.earliest_time AS ""Min_Time"" summary.latest_time AS ""Max_Time"" summary.is_inprogress AS ""Summary_in_Progress"" eai:acl.app AS App | eval Status=round(Status*100,2).""%"" ] | table Data_Model App Acceleration Acceleration_Retention Cron Summary_in_Progress Status Size_on_Disk_(Mb) Last_Error Min_Time Max_Time Now_Time Lag_Seconds Lag_Minutes Lag_Hours | where like(Data_Model,""Web"") | eval Status=if(isnull(Status),""0.00%"",Status) | fields Acceleration Status",testingserver,"1475195844.267862",0,0,1475195844,1,0,completed,"0.101000",,,,,,,,,,,,,,,,,,,,,
"admin__admin__SplunkAppForWebAnalytics__search7_1475195860.242","|inputlookup WA_settings.csv | search key=site | fields value source | dedup value",testingserver,"1475195860.120025",0,0,1475195860,1,0,completed,"0.017000",search7,,,,,,,,,,,,,,,,,,,,
"rt_admin__admin__SplunkAppForWebAnalytics__search4_rt_1475195860.243","search eventtype=pageview site=""*"" `channel`  |  stats max(http_pageviews) AS http_pageviews,range(http_pageviews) AS http_session_duration,first(http_referer_domain) AS http_referer_domain by user |  stats count AS Users by http_referer_domain | fields http_referer_domain Users | rename http_referer_domain as ""Referer""  | appendpipe [stats sum(Users) AS Users| eval Referer=""Total for site""] |  sort -Users",testingserver,"1475195860.941646",1,0,1475195861,0,0,canceled,"173.320000",search4,,,,,,,,,,,,,,,,,,,,
"rt_admin__admin__SplunkAppForWebAnalytics__search5_rt_1475195860.244","search eventtype=pageview site=""*"" user=*  | stats list(http_request) AS http_request by user | top http_request countfield=""Users""| rename http_request AS Page | fields - percent",testingserver,"1475195860.955142",1,0,1475195861,0,0,canceled,"171.899000",search5,,,,,,,,,,,,,,,,,,,,
"rt_admin__admin__SplunkAppForWebAnalytics__search1_rt_1475195860.245","search eventtype=pageview site=""*""| stats dc(user)",testingserver,"1475195860.971226",1,0,1475195861,0,0,canceled,"198.220000",search1,,,,,,,,,,,,,,,,,,,,
"rt_admin__admin__SplunkAppForWebAnalytics__search3_rt_1475195860.246","search eventtype=pageview site=""*""| timechart span=1m count AS Pageviews",testingserver,"1475195860.993904",1,0,1475195861,0,0,canceled,"173.111000",search3,,,,,,,,,,,,,,,,,,,,
